Member_number,Date,itemDescription
4238,12/12/15,packaged fruit/vegetables
4051,28/01/15,whole milk
4960,19/08/15,root vegetables
4602,26/08/15,frozen vegetables
3549,12/02/15,tropical fruit
2746,29/05/15,soups
2444,17/06/15,curd
3196,04/11/15,tropical fruit
4672,05/11/15,UHT-milk
3308,08/03/15,butter
3328,16/08/15,butter milk
4923,23/09/15,soups
2981,11/05/15,chocolate
3615,02/09/15,newspapers
1620,22/03/15,frozen dessert
2583,15/02/15,tropical fruit
1362,06/10/15,whole milk
2462,08/01/15,pastry
3198,23/06/15,pip fruit
3296,22/05/15,packaged fruit/vegetables
3447,03/09/15,whole milk
4001,30/03/15,candy
2082,21/06/15,pastry
1679,08/12/15,rolls/buns
3605,05/04/15,rolls/buns
3762,04/01/15,dessert
2375,03/09/15,pork
1617,30/03/15,soda
3399,09/04/15,other vegetables
1570,15/03/15,yogurt
1583,24/03/15,liquor
3348,05/12/15,whole milk
1427,10/01/15,soda
3041,27/08/15,shopping bags
1661,08/11/15,white wine
1076,12/06/15,butter
3545,29/09/15,berries
3593,10/09/15,whole milk
3891,16/02/15,newspapers
2115,18/11/15,soda
2480,26/03/15,yogurt
1532,20/06/15,citrus fruit
2530,13/06/15,yogurt
1803,12/05/15,yogurt
2604,20/09/15,bottled water
3595,21/03/15,cream cheese 
1442,30/03/15,butter
1515,09/11/15,soda
2899,24/11/15,cling film/bags
1845,07/08/15,root vegetables
4334,28/04/15,candy
3885,13/04/15,seasonal products
1474,02/06/15,cream cheese 
4783,21/02/15,whipped/sour cream
1379,06/02/15,onions
4217,17/06/15,soda
4281,14/09/15,soda
2690,01/05/15,other vegetables
2543,23/05/15,dessert
2300,28/04/15,white wine
4302,05/04/15,napkins
1930,15/11/15,candy
2834,02/12/15,yogurt
2307,26/05/15,hygiene articles
3894,25/01/15,root vegetables
1467,20/08/15,pickled vegetables
3952,30/10/15,brown bread
3016,01/12/15,long life bakery product
2118,18/07/15,pot plants
1940,14/02/15,beef
1430,04/09/15,yogurt
2738,11/04/15,whole milk
1565,30/11/15,shopping bags
4755,27/12/15,rolls/buns
1410,08/11/15,soda
3829,02/08/15,beef
3086,04/04/15,shopping bags
4780,09/06/15,brown bread
4085,29/09/15,newspapers
3236,26/01/15,herbs
2040,31/05/15,tropical fruit
2370,04/02/15,ice cream
4249,27/02/15,UHT-milk
2836,14/08/15,butter milk
1220,01/01/15,margarine
3520,02/01/15,canned beer
2566,31/01/15,pastry
2655,05/01/15,pastry
4147,18/04/15,flour
3364,30/08/15,specialty chocolate
2370,14/01/15,bottled beer
3809,08/02/15,dog food
3744,06/11/15,misc. beverages
1588,19/01/15,beverages
4304,01/02/15,pip fruit
2240,20/09/15,chocolate
3175,05/06/15,other vegetables
1231,27/10/15,sliced cheese
3599,11/06/15,beverages
3738,01/04/15,yogurt
1593,08/08/15,rolls/buns
1319,10/01/15,rice
2105,21/01/15,tropical fruit
2056,03/07/15,bottled water
3139,21/04/15,onions
1098,19/01/15,shopping bags
2601,22/10/15,margarine
2694,19/06/15,bottled beer
4524,26/12/15,root vegetables
1165,13/04/15,packaged fruit/vegetables
3705,07/09/15,root vegetables
1634,28/05/15,bottled water
2030,04/09/15,soda
4989,19/06/15,mustard
1715,04/07/15,white wine
4552,13/08/15,domestic eggs
1303,29/03/15,whole milk
1430,09/02/15,hamburger meat
4559,12/05/15,yogurt
3848,18/11/15,shopping bags
2162,19/06/15,pot plants
3719,17/12/15,other vegetables
3153,28/04/15,newspapers
4462,02/04/15,rolls/buns
2420,27/09/15,hard cheese
3971,17/06/15,hamburger meat
1611,26/02/15,yogurt
1225,26/02/15,whole milk
1554,21/05/15,tropical fruit
4624,27/11/15,sliced cheese
3337,10/06/15,whole milk
2265,25/09/15,soft cheese
4999,24/01/15,other vegetables
4102,03/11/15,newspapers
3853,04/07/15,tropical fruit
2265,13/06/15,white bread
2452,11/08/15,butter milk
2829,19/12/15,chewing gum
3926,20/08/15,white bread
3960,21/10/15,processed cheese
3980,16/09/15,root vegetables
1116,29/01/15,liquor
2663,21/10/15,semi-finished bread
2164,24/11/15,whole milk
3950,12/05/15,bottled water
1252,13/04/15,pot plants
4804,27/12/15,butter
4041,07/09/15,yogurt
1894,04/08/15,whole milk
4977,20/08/15,soft cheese
2171,03/09/15,soft cheese
3417,15/12/15,sugar
1175,10/06/15,shopping bags
4946,17/02/15,dog food
4662,27/06/15,rolls/buns
2869,10/12/15,root vegetables
4053,22/03/15,chicken
4574,30/11/15,margarine
1110,15/11/15,butter
4700,04/03/15,whole milk
2565,29/04/15,pip fruit
2468,13/03/15,rolls/buns
4836,13/11/15,sliced cheese
3504,22/09/15,white wine
1333,03/04/15,canned beer
4039,27/12/15,other vegetables
2077,15/05/15,butter
3519,13/12/15,root vegetables
2989,30/01/15,herbs
3737,05/05/15,pot plants
3558,19/09/15,whole milk
3036,13/07/15,root vegetables
3180,03/07/15,margarine
2978,09/05/15,beverages
3985,23/10/15,cling film/bags
4903,08/12/15,curd
2835,09/10/15,onions
3783,22/06/15,beverages
1486,14/12/15,onions
4589,08/10/15,whole milk
1132,19/02/15,other vegetables
4827,27/11/15,brown bread
3361,28/06/15,oil
4681,11/09/15,white bread
4197,26/10/15,pet care
3701,22/01/15,white bread
4195,01/10/15,root vegetables
3429,01/04/15,hard cheese
2430,20/01/15,root vegetables
4330,08/04/15,domestic eggs
1783,18/03/15,hamburger meat
4025,04/11/15,citrus fruit
3399,19/07/15,yogurt
4766,03/01/15,newspapers
3562,13/08/15,whole milk
2447,21/01/15,pot plants
1396,22/07/15,coffee
4633,26/04/15,bottled water
4695,05/01/15,soda
1706,14/08/15,waffles
3872,23/11/15,grapes
1444,14/10/15,root vegetables
4753,08/11/15,beef
4580,29/11/15,whole milk
2516,03/04/15,whole milk
2415,08/08/15,turkey
3925,25/03/15,root vegetables
4996,24/11/15,bottled water
4569,27/07/15,pip fruit
3509,11/04/15,tropical fruit
2252,08/10/15,curd
1634,09/02/15,yogurt
4112,27/04/15,popcorn
4042,08/08/15,salty snack
4473,26/06/15,cat food
3878,30/04/15,butter
2266,30/09/15,yogurt
3304,30/11/15,other vegetables
3757,04/02/15,mustard
3440,21/12/15,pip fruit
4328,04/02/15,salty snack
3737,06/12/15,packaged fruit/vegetables
3948,15/06/15,whole milk
3682,05/03/15,frozen fish
2827,31/10/15,domestic eggs
2650,05/10/15,other vegetables
1360,16/12/15,whole milk
3679,23/12/15,curd
4137,07/03/15,tea
4235,19/12/15,soda
3193,31/01/15,tropical fruit
1332,02/12/15,bottled water
4821,28/11/15,rolls/buns
1837,09/07/15,pot plants
3665,23/09/15,butter milk
2659,08/05/15,domestic eggs
1322,09/01/15,chewing gum
1599,29/05/15,pot plants
2933,06/04/15,herbs
3963,21/02/15,liquor (appetizer)
4178,03/06/15,yogurt
1052,27/10/15,yogurt
4693,18/08/15,butter
1329,02/02/15,detergent
3128,13/06/15,rolls/buns
1175,30/06/15,beef
2211,31/03/15,dessert
2093,12/06/15,pastry
4284,14/10/15,red/blush wine
4449,30/03/15,coffee
4269,01/04/15,citrus fruit
1962,05/04/15,tropical fruit
2250,04/10/15,other vegetables
1743,13/11/15,white bread
1583,28/07/15,pastry
4295,26/10/15,fruit/vegetable juice
1183,29/06/15,butter
2729,21/03/15,bottled water
4035,03/08/15,frozen vegetables
1608,06/08/15,shopping bags
1793,03/07/15,newspapers
2210,09/07/15,whole milk
1885,03/07/15,butter milk
1078,28/10/15,white bread
1016,30/09/15,oil
3077,29/05/15,pastry
3551,01/05/15,packaged fruit/vegetables
1158,17/10/15,butter
2443,20/06/15,soda
1395,15/01/15,beverages
2454,10/11/15,whole milk
3472,30/04/15,whipped/sour cream
3547,28/11/15,domestic eggs
1038,21/02/15,butter
3915,11/09/15,canned fruit
2719,19/04/15,berries
2234,23/12/15,waffles
1565,14/12/15,tea
1328,24/03/15,shopping bags
3398,18/01/15,citrus fruit
3687,12/02/15,herbs
1572,23/05/15,other vegetables
3460,24/11/15,frozen vegetables
2352,05/05/15,pastry
4816,31/07/15,other vegetables
1152,19/07/15,domestic eggs
1120,11/06/15,specialty bar
4258,18/07/15,chocolate
4336,10/09/15,soda
1395,25/08/15,salty snack
3581,24/09/15,baking powder
1762,01/07/15,bottled beer
2659,08/12/15,brown bread
4120,17/01/15,roll products 
2420,08/03/15,shopping bags
2816,30/09/15,root vegetables
1711,26/02/15,whole milk
2884,28/12/15,dessert
4153,13/06/15,fruit/vegetable juice
2184,11/05/15,curd
4381,30/09/15,other vegetables
2920,27/03/15,packaged fruit/vegetables
3967,21/01/15,root vegetables
3135,13/03/15,specialty bar
3459,05/08/15,sugar
2868,09/01/15,semi-finished bread
2989,06/01/15,pip fruit
1440,06/09/15,shopping bags
2796,19/05/15,dessert
1074,16/10/15,flower (seeds)
2565,28/09/15,frozen dessert
1197,16/01/15,chocolate
1971,16/08/15,fruit/vegetable juice
3327,26/03/15,bottled water
1168,06/03/15,frozen vegetables
2814,18/09/15,specialty bar
3298,26/05/15,whole milk
3728,12/11/15,frozen potato products
2116,29/08/15,yogurt
1139,19/01/15,misc. beverages
2463,26/12/15,soda
2978,27/06/15,hygiene articles
4525,07/10/15,hygiene articles
1213,14/09/15,bottled beer
4332,24/11/15,processed cheese
1729,15/12/15,pet care
1695,04/02/15,rolls/buns
3503,29/11/15,pip fruit
3686,06/01/15,whole milk
4264,11/05/15,popcorn
1545,28/02/15,white wine
3195,08/07/15,hygiene articles
1409,17/02/15,whole milk
2800,21/06/15,brown bread
4453,27/07/15,soda
4820,18/01/15,chocolate
3716,08/10/15,cake bar
3270,15/05/15,bottled water
3410,16/01/15,spread cheese
3651,16/10/15,newspapers
2049,06/01/15,grapes
3507,27/08/15,frozen meals
3184,20/11/15,fruit/vegetable juice
2648,29/01/15,root vegetables
1566,24/02/15,soda
4105,05/02/15,whipped/sour cream
3537,25/01/15,yogurt
2300,05/08/15,long life bakery product
3794,04/01/15,other vegetables
3756,11/07/15,packaged fruit/vegetables
4197,06/02/15,house keeping products
4661,10/05/15,salty snack
3738,30/12/15,flour
4567,02/10/15,root vegetables
2831,06/01/15,frozen dessert
4841,09/06/15,fruit/vegetable juice
1776,15/04/15,canned beer
1364,31/07/15,whipped/sour cream
1926,16/10/15,whole milk
3496,22/09/15,soda
1498,28/10/15,whole milk
4436,23/12/15,hygiene articles
4098,06/02/15,whole milk
4707,11/02/15,root vegetables
4358,11/06/15,chewing gum
3290,29/05/15,soda
1940,04/06/15,rolls/buns
3363,18/08/15,other vegetables
1782,01/08/15,napkins
2756,23/11/15,curd
4379,01/10/15,sugar
4686,08/10/15,other vegetables
1230,06/04/15,other vegetables
2918,19/07/15,bathroom cleaner
4604,09/12/15,margarine
4489,19/11/15,curd
4408,20/04/15,butter
1846,28/05/15,bottled beer
1658,15/06/15,butter
3046,09/01/15,whole milk
4528,13/10/15,yogurt
1132,22/09/15,whole milk
2386,05/12/15,sugar
4741,08/09/15,finished products
3971,19/10/15,rolls/buns
3029,14/02/15,shopping bags
2758,06/02/15,curd
3969,05/03/15,rolls/buns
2829,29/10/15,candles
4573,23/12/15,rolls/buns
4726,08/07/15,chicken
3929,06/11/15,spread cheese
1286,10/07/15,coffee
1648,01/05/15,pastry
1544,25/02/15,salty snack
2925,16/03/15,yogurt
1276,23/11/15,hard cheese
1908,26/07/15,butter
2519,30/05/15,whipped/sour cream
3096,07/07/15,soups
1001,02/05/15,curd
4699,29/03/15,curd
1417,18/09/15,salty snack
4034,29/08/15,whole milk
4711,19/06/15,whole milk
3584,17/12/15,whole milk
2981,03/12/15,whole milk
1820,21/03/15,brown bread
3793,15/04/15,whole milk
1965,04/08/15,other vegetables
4903,01/05/15,fruit/vegetable juice
1845,11/02/15,margarine
2384,02/01/15,tropical fruit
2584,25/04/15,soap
1193,12/11/15,root vegetables
4267,06/09/15,whole milk
2707,05/05/15,whole milk
3214,08/05/15,yogurt
1171,15/01/15,beverages
1950,11/11/15,whole milk
4737,19/09/15,root vegetables
3589,04/11/15,yogurt
2246,29/08/15,berries
2128,10/08/15,soda
3866,21/04/15,bottled water
1882,09/07/15,root vegetables
2574,25/08/15,seasonal products
2011,22/12/15,other vegetables
4223,20/07/15,other vegetables
2068,07/04/15,rolls/buns
3035,09/05/15,candles
2597,08/05/15,napkins
1306,08/01/15,frozen vegetables
1789,24/04/15,male cosmetics
1003,10/02/15,rolls/buns
3378,13/01/15,canned beer
4460,01/05/15,sliced cheese
1961,21/06/15,dish cleaner
4576,18/06/15,grapes
3061,10/02/15,berries
1016,19/07/15,red/blush wine
3528,19/05/15,rolls/buns
4566,10/03/15,butter
1979,20/11/15,frozen meals
3662,03/12/15,whole milk
2700,13/05/15,yogurt
2432,12/12/15,condensed milk
2693,17/08/15,yogurt
1456,20/11/15,domestic eggs
4081,20/10/15,rolls/buns
4588,30/06/15,bottled beer
1892,08/03/15,specialty bar
1922,07/02/15,pip fruit
1440,06/12/15,tropical fruit
1420,19/06/15,hygiene articles
2273,21/10/15,other vegetables
4910,25/11/15,pastry
4593,04/08/15,rolls/buns
1380,21/11/15,soda
4035,26/07/15,frozen dessert
3063,28/12/15,root vegetables
2558,12/08/15,rolls/buns
1744,27/06/15,soda
3162,06/06/15,bottled water
3216,12/02/15,newspapers
4783,27/01/15,yogurt
2592,25/09/15,bottled beer
3141,19/07/15,rolls/buns
2315,20/12/15,other vegetables
3318,12/01/15,cat food
4594,02/05/15,meat spreads
2428,14/08/15,white wine
4613,17/05/15,fruit/vegetable juice
1676,11/10/15,fruit/vegetable juice
1259,21/11/15,sliced cheese
3930,12/07/15,yogurt
3995,26/06/15,pip fruit
1038,14/12/15,butter
4794,06/09/15,soda
3960,21/09/15,whole milk
3077,05/01/15,vinegar
1161,14/03/15,whole milk
1800,16/04/15,brown bread
1717,09/11/15,other vegetables
1888,06/06/15,sliced cheese
2138,04/03/15,root vegetables
1866,13/02/15,bottled water
4745,29/09/15,canned fish
1269,12/09/15,whole milk
4721,15/06/15,rum
2885,22/03/15,nut snack
1435,24/04/15,hard cheese
1887,03/02/15,citrus fruit
4776,26/03/15,pip fruit
4313,16/05/15,seasonal products
3545,28/08/15,berries
2307,12/03/15,root vegetables
1215,18/01/15,semi-finished bread
1428,18/01/15,whole milk
4297,27/10/15,butter milk
1812,14/10/15,yogurt
2217,02/12/15,domestic eggs
2378,15/04/15,pastry
2397,23/06/15,newspapers
3419,20/08/15,soap
4131,29/03/15,female sanitary products
2220,04/08/15,bottled beer
3870,21/03/15,processed cheese
1483,14/06/15,specialty cheese
3449,29/11/15,rolls/buns
1959,13/12/15,yogurt
4825,17/01/15,butter
3289,02/05/15,beef
1256,29/08/15,butter
3369,23/03/15,UHT-milk
2191,25/10/15,butter milk
4645,06/12/15,bottled beer
3818,08/08/15,margarine
3857,04/11/15,light bulbs
3651,31/07/15,shopping bags
3689,29/07/15,onions
2361,03/10/15,other vegetables
2513,15/12/15,yogurt
2110,29/07/15,frozen meals
4895,21/07/15,pastry
2756,31/07/15,misc. beverages
1960,09/01/15,yogurt
3924,29/10/15,semi-finished bread
3020,27/08/15,white wine
4531,10/08/15,herbs
4901,14/02/15,fruit/vegetable juice
3787,24/09/15,yogurt
3688,24/09/15,rolls/buns
4717,10/04/15,brown bread
2210,25/09/15,domestic eggs
4152,29/05/15,pasta
4507,18/06/15,candy
1118,13/05/15,pickled vegetables
4953,07/05/15,coffee
4417,21/01/15,frozen meals
2358,15/12/15,hard cheese
3122,05/02/15,white bread
3920,10/05/15,napkins
4592,08/12/15,canned fish
1326,09/11/15,yogurt
3729,29/11/15,brown bread
2627,31/10/15,yogurt
3393,07/11/15,whole milk
4302,03/08/15,yogurt
1734,15/02/15,baking powder
3635,26/02/15,bottled beer
3232,18/12/15,white wine
2805,18/04/15,bottled water
2214,19/01/15,root vegetables
4725,02/12/15,white bread
4975,02/11/15,beverages
3393,23/02/15,coffee
4456,08/08/15,cream cheese 
4744,29/08/15,fruit/vegetable juice
1264,30/07/15,tropical fruit
3104,18/05/15,spices
4966,25/01/15,curd
4183,15/01/15,domestic eggs
3786,10/02/15,UHT-milk
3299,28/02/15,cream cheese 
1656,07/07/15,white bread
4753,05/03/15,seasonal products
2857,18/04/15,liquor (appetizer)
3692,18/10/15,packaged fruit/vegetables
2613,23/08/15,domestic eggs
3509,08/07/15,hygiene articles
3048,06/10/15,coffee
1160,21/08/15,coffee
2629,26/04/15,long life bakery product
1444,06/06/15,pickled vegetables
2578,01/12/15,curd
4184,28/06/15,semi-finished bread
3201,27/11/15,whole milk
3311,02/05/15,frozen vegetables
4294,08/01/15,cling film/bags
2283,18/01/15,shopping bags
3325,07/11/15,newspapers
3621,02/11/15,butter
1968,03/10/15,citrus fruit
3717,01/04/15,rolls/buns
4704,18/08/15,candy
3904,11/05/15,berries
2336,07/10/15,frozen meals
3546,22/11/15,rolls/buns
3797,23/08/15,other vegetables
4607,15/12/15,sliced cheese
4522,18/05/15,candles
4695,13/10/15,whole milk
4919,30/03/15,pastry
3289,15/03/15,rolls/buns
1200,26/09/15,rolls/buns
3789,06/09/15,root vegetables
1289,08/11/15,brown bread
2415,29/04/15,softener
1943,30/09/15,whole milk
3685,26/08/15,curd
3447,27/11/15,mustard
2164,08/10/15,other vegetables
4107,05/02/15,domestic eggs
2744,19/05/15,fruit/vegetable juice
1051,12/08/15,rolls/buns
2087,09/04/15,brown bread
1020,13/10/15,rolls/buns
4546,09/04/15,pip fruit
1182,29/11/15,pip fruit
2727,15/12/15,whipped/sour cream
4314,29/04/15,bottled beer
2745,19/02/15,oil
3147,20/02/15,Instant food products
2677,07/12/15,UHT-milk
2321,08/04/15,whole milk
4708,02/10/15,brown bread
3225,12/12/15,other vegetables
3401,28/09/15,root vegetables
3735,27/04/15,pet care
2486,25/11/15,yogurt
4790,15/08/15,newspapers
1730,19/09/15,rolls/buns
4724,12/02/15,whole milk
4951,09/01/15,whole milk
1341,30/10/15,berries
4519,02/09/15,frozen vegetables
2914,01/04/15,rolls/buns
3916,04/10/15,citrus fruit
4145,11/04/15,rolls/buns
3657,27/01/15,domestic eggs
2546,07/05/15,mustard
2738,03/02/15,root vegetables
1491,30/12/15,pork
3268,18/04/15,margarine
1820,07/04/15,ham
1923,06/12/15,other vegetables
2968,17/10/15,shopping bags
4970,08/08/15,pastry
4827,03/10/15,rolls/buns
3474,07/04/15,dishes
4417,19/03/15,fruit/vegetable juice
3061,05/11/15,domestic eggs
4364,25/05/15,butter
2887,17/01/15,whole milk
1292,24/10/15,pork
1693,27/12/15,pastry
2267,07/01/15,long life bakery product
2663,10/09/15,pastry
1551,11/06/15,yogurt
3421,12/05/15,yogurt
2785,12/07/15,whole milk
4326,02/05/15,sweet spreads
2871,20/12/15,root vegetables
4969,26/05/15,bottled water
3463,24/09/15,yogurt
1504,30/11/15,whole milk
2528,19/10/15,margarine
1959,15/05/15,semi-finished bread
2479,13/01/15,newspapers
4809,13/04/15,curd
4047,06/03/15,beverages
2781,11/01/15,yogurt
1837,03/01/15,root vegetables
3288,26/04/15,whole milk
1152,20/04/15,frozen meals
1641,23/06/15,whipped/sour cream
2685,19/07/15,other vegetables
3599,08/01/15,citrus fruit
2114,06/11/15,whole milk
2019,08/09/15,other vegetables
4019,19/03/15,grapes
3663,28/06/15,white bread
3170,03/12/15,yogurt
3537,24/09/15,curd
3918,22/06/15,beef
3507,22/07/15,pastry
4453,22/05/15,brown bread
2769,31/07/15,rolls/buns
4151,02/11/15,whole milk
2291,10/04/15,canned fish
1677,21/02/15,specialty chocolate
1499,06/03/15,frozen vegetables
2274,05/01/15,rolls/buns
2186,02/04/15,canned beer
4437,07/08/15,chewing gum
4856,03/01/15,specialty bar
3413,23/09/15,chocolate
4741,25/09/15,whole milk
4406,27/05/15,chewing gum
2601,30/04/15,specialty chocolate
4845,12/10/15,berries
3695,09/07/15,sliced cheese
2202,28/02/15,curd
1027,25/02/15,red/blush wine
1744,28/09/15,bottled beer
4864,04/12/15,pip fruit
3730,27/07/15,other vegetables
2127,01/01/15,pickled vegetables
2672,26/11/15,pastry
1930,02/02/15,specialty bar
3623,07/05/15,liquor
4082,01/05/15,root vegetables
4387,26/07/15,brown bread
4424,22/08/15,red/blush wine
3630,24/07/15,curd
2202,28/05/15,rolls/buns
3036,18/09/15,whole milk
4529,10/05/15,other vegetables
1968,16/02/15,frozen meals
1511,22/03/15,shopping bags
1503,17/08/15,whole milk
2091,30/07/15,onions
1651,22/02/15,bottled water
1553,20/03/15,mustard
4746,09/12/15,yogurt
2902,12/06/15,other vegetables
