Member_number,Date,itemDescription
4063,12/11/15,sausage
3014,19/10/15,chocolate
4356,01/12/15,tropical fruit
3050,06/05/15,beef
3613,05/06/15,brown bread
3152,24/11/15,whole milk
4187,28/10/15,berries
2001,03/03/15,citrus fruit
1584,26/01/15,soda
1475,28/03/15,hamburger meat
4942,06/08/15,chocolate
2083,07/11/15,grapes
4685,27/08/15,tropical fruit
2070,24/03/15,yogurt
2657,01/04/15,hamburger meat
4012,04/04/15,nuts/prunes
2698,24/01/15,pastry
2222,28/12/15,sausage
2421,27/10/15,sausage
2410,21/11/15,berries
3036,12/07/15,canned beer
2465,27/12/15,citrus fruit
1233,20/03/15,rolls/buns
1366,29/05/15,rolls/buns
3741,06/08/15,chicken
2230,28/05/15,frankfurter
1206,15/05/15,rolls/buns
3690,24/04/15,citrus fruit
3620,18/06/15,soda
4759,20/02/15,beef
3543,11/10/15,waffles
2792,29/07/15,whole milk
1929,10/07/15,finished products
2433,23/08/15,whole milk
4941,15/01/15,ham
3547,07/10/15,processed cheese
1290,24/04/15,sausage
4207,28/08/15,curd
2107,01/03/15,bottled beer
3050,11/03/15,dessert
3814,21/07/15,chicken
4875,13/09/15,bottled beer
3691,08/08/15,finished products
2433,14/03/15,rolls/buns
4757,09/01/15,soda
1407,29/04/15,fruit/vegetable juice
4718,12/06/15,other vegetables
1240,14/04/15,frozen vegetables
1792,15/08/15,tropical fruit
4486,09/11/15,frozen vegetables
1757,15/06/15,hamburger meat
2186,01/07/15,frankfurter
3752,15/04/15,yogurt
3051,29/11/15,other vegetables
3688,23/10/15,sausage
4676,15/01/15,sausage
2142,25/06/15,rolls/buns
4939,29/06/15,chicken
1806,06/07/15,frankfurter
1595,05/10/15,whole milk
2086,09/03/15,bottled beer
4251,03/10/15,shopping bags
2689,30/04/15,sausage
2560,26/11/15,soda
2393,17/04/15,tropical fruit
1669,19/08/15,pork
3500,21/04/15,frozen dessert
1213,03/03/15,beef
4598,18/11/15,frankfurter
1404,03/05/15,bottled beer
1758,26/02/15,pip fruit
1265,07/03/15,chicken
1006,14/06/15,frankfurter
2779,17/10/15,yogurt
4457,03/09/15,ice cream
2532,06/07/15,tropical fruit
2811,23/02/15,pasta
4004,10/05/15,root vegetables
1737,09/05/15,other vegetables
3266,25/10/15,soda
4981,10/01/15,soda
1934,06/08/15,grapes
2512,19/01/15,specialty chocolate
3400,04/03/15,pip fruit
4301,01/05/15,chewing gum
2997,30/12/15,frankfurter
1098,05/08/15,frankfurter
2208,30/07/15,frankfurter
3672,28/05/15,sausage
3651,24/01/15,meat
3957,15/05/15,domestic eggs
2986,11/01/15,waffles
4433,25/05/15,yogurt
3822,27/05/15,ice cream
4588,30/04/15,whole milk
2622,17/07/15,sausage
2117,02/05/15,long life bakery product
1780,12/07/15,sausage
3819,12/04/15,white wine
1884,11/12/15,frankfurter
2595,23/01/15,pastry
3046,31/03/15,chewing gum
3228,26/01/15,organic sausage
2251,23/06/15,chicken
2368,11/11/15,coffee
2573,03/01/15,specialty bar
4701,30/04/15,popcorn
4384,25/05/15,whole milk
1998,18/05/15,frankfurter
4583,23/02/15,pork
2043,21/04/15,tropical fruit
2201,22/05/15,curd
3522,23/09/15,other vegetables
3922,28/08/15,sausage
2636,11/09/15,yogurt
1092,27/07/15,sausage
2711,13/09/15,citrus fruit
3899,22/04/15,whole milk
4372,30/07/15,other vegetables
4576,05/08/15,frankfurter
4953,10/10/15,meat
4692,27/10/15,cat food
1170,12/11/15,dog food
2625,08/04/15,pork
2394,30/08/15,dessert
4277,18/02/15,whole milk
3170,17/01/15,chicken
2229,25/10/15,flower soil/fertilizer
2944,01/02/15,yogurt
2582,06/03/15,chicken
1373,10/05/15,butter milk
1366,25/10/15,coffee
3469,10/05/15,frozen meals
4012,16/05/15,salty snack
2031,26/02/15,sausage
2459,16/09/15,white bread
4377,23/02/15,pip fruit
1534,13/08/15,tropical fruit
2051,23/07/15,prosecco
3430,26/01/15,packaged fruit/vegetables
1567,13/03/15,citrus fruit
2972,21/05/15,whole milk
1287,28/08/15,butter
4776,08/08/15,pork
2271,04/08/15,other vegetables
4657,15/08/15,other vegetables
2344,14/04/15,meat
1482,06/07/15,whole milk
1278,09/12/15,canned beer
4831,13/11/15,tropical fruit
1819,11/11/15,tropical fruit
2687,31/07/15,sweet spreads
4468,24/03/15,brandy
4760,02/04/15,tropical fruit
2310,24/03/15,sausage
3924,07/02/15,canned beer
3517,11/12/15,coffee
3164,30/09/15,pork
3245,17/05/15,dish cleaner
2629,06/12/15,canned beer
1347,15/09/15,rolls/buns
1216,25/08/15,pastry
4636,10/04/15,misc. beverages
1197,22/11/15,misc. beverages
4102,23/09/15,frozen dessert
1013,02/10/15,meat
1928,15/08/15,citrus fruit
2064,21/08/15,rolls/buns
3416,15/11/15,canned vegetables
1536,05/01/15,canned beer
1953,09/03/15,whole milk
1327,04/07/15,chicken
3415,27/05/15,whole milk
2517,22/03/15,tropical fruit
4334,12/10/15,citrus fruit
4515,15/06/15,canned beer
1527,20/04/15,rolls/buns
1726,02/11/15,pip fruit
4734,10/02/15,pork
2356,15/06/15,canned beer
2244,29/03/15,citrus fruit
4281,03/04/15,margarine
2977,14/04/15,chicken
2119,24/09/15,meat
3208,24/06/15,root vegetables
2663,18/05/15,ham
3344,01/04/15,newspapers
3592,14/12/15,whipped/sour cream
2106,24/11/15,cream cheese 
3356,23/05/15,citrus fruit
3227,30/11/15,pip fruit
1505,27/07/15,beef
1035,24/04/15,yogurt
4312,14/12/15,sausage
1253,20/06/15,processed cheese
2260,30/10/15,domestic eggs
3710,22/08/15,sausage
1846,29/11/15,bottled water
3520,09/11/15,newspapers
2816,19/06/15,canned beer
1051,10/11/15,tropical fruit
1754,08/07/15,curd
3593,31/08/15,pip fruit
1421,07/08/15,beverages
3104,04/06/15,soda
1283,30/05/15,newspapers
1130,18/09/15,frankfurter
2816,01/10/15,tropical fruit
4594,23/06/15,pork
4192,16/12/15,chicken
3208,20/11/15,chicken
1949,11/04/15,rolls/buns
4268,25/04/15,semi-finished bread
2672,17/01/15,sausage
2372,03/09/15,sausage
4482,07/08/15,shopping bags
1048,06/10/15,condensed milk
4831,19/02/15,yogurt
3441,12/04/15,frankfurter
3380,11/11/15,turkey
1654,09/11/15,beef
2408,21/06/15,rolls/buns
4699,01/08/15,whole milk
2670,29/04/15,berries
4292,18/08/15,citrus fruit
4303,22/02/15,meat
2011,22/03/15,pip fruit
3657,29/09/15,grapes
1435,14/01/15,canned beer
4445,20/05/15,sausage
4030,15/08/15,seasonal products
1204,11/04/15,chicken
1235,01/01/15,sausage
3984,03/02/15,liver loaf
3637,25/11/15,root vegetables
1931,02/07/15,sliced cheese
4486,23/10/15,pork
4529,03/01/15,tropical fruit
1827,07/05/15,spread cheese
3054,27/05/15,spread cheese
2524,21/10/15,sausage
1855,09/11/15,hamburger meat
3242,23/02/15,frankfurter
4431,21/08/15,whole milk
4555,23/07/15,pip fruit
4299,08/02/15,whole milk
2905,22/10/15,beef
3323,09/12/15,sausage
2796,17/10/15,pork
2129,04/03/15,sausage
1501,17/08/15,napkins
2814,17/07/15,hamburger meat
1105,22/05/15,yogurt
3798,04/09/15,meat
3025,21/04/15,sausage
4592,13/07/15,pastry
4463,03/11/15,liver loaf
2916,13/06/15,other vegetables
1838,25/03/15,pork
1126,17/05/15,pork
2800,02/10/15,beverages
4485,25/07/15,beef
3262,08/07/15,pip fruit
4030,22/12/15,berries
3370,03/02/15,frozen meals
3489,01/09/15,tropical fruit
2386,03/01/15,newspapers
3774,16/02/15,chicken
3818,13/05/15,whole milk
3434,10/06/15,butter
3438,27/12/15,pip fruit
1140,01/05/15,frankfurter
1051,12/10/15,other vegetables
3071,26/03/15,beef
3872,28/03/15,turkey
4215,30/06/15,processed cheese
3806,15/03/15,tropical fruit
1869,16/05/15,sausage
1668,05/05/15,rolls/buns
1163,14/12/15,beef
1664,01/10/14,rolls/buns
3942,16/12/14,hamburger meat
2638,10/10/14,turkey
4735,10/10/14,specialty chocolate
3745,09/12/14,frankfurter
1817,15/11/14,beef
2864,16/10/14,berries
1748,14/08/14,kitchen utensil
3360,30/08/14,soda
1849,06/10/14,whole milk
3438,11/06/14,chicken
4594,28/05/14,whole milk
1632,16/02/14,brown bread
4297,29/08/14,frankfurter
4539,14/04/14,frankfurter
4762,25/06/14,pip fruit
4153,14/02/14,sausage
1500,20/06/14,hygiene articles
1895,22/07/14,frankfurter
1466,03/02/14,citrus fruit
2233,24/04/14,tropical fruit
3057,28/01/14,chicken
3308,21/08/14,bottled water
3241,08/01/14,ham
1947,27/02/14,canned beer
2589,04/10/14,grapes
3127,25/02/14,hamburger meat
2138,13/05/14,curd
2495,31/01/14,rolls/buns
3590,29/03/14,waffles
4037,05/05/14,beef
4968,04/03/14,beef
1612,08/10/14,butter
4741,10/12/14,sausage
2899,08/01/14,frankfurter
4206,18/09/14,chocolate
3705,17/08/14,UHT-milk
2832,29/07/14,sausage
4054,05/10/14,cream cheese 
1595,17/07/14,bottled beer
4821,02/09/14,rolls/buns
1336,23/01/14,rolls/buns
2446,19/01/14,finished products
1033,21/04/14,sausage
1447,05/06/14,tropical fruit
1185,14/08/14,beef
1410,06/01/14,sausage
4588,28/07/14,ham
2732,31/01/14,grapes
1473,10/10/14,whole milk
2029,21/10/14,beef
2799,31/07/14,canned fish
4579,19/01/14,whole milk
1041,13/06/14,chicken
1877,30/09/14,rolls/buns
4191,14/03/14,liver loaf
3649,07/11/14,frankfurter
2706,24/02/14,citrus fruit
3821,26/02/14,turkey
3917,14/02/14,sausage
4464,27/07/14,beverages
1935,30/06/14,mayonnaise
1783,22/07/14,rolls/buns
3817,23/08/14,chicken
4162,15/04/14,canned beer
1653,18/07/14,chicken
1686,12/04/14,whole milk
2549,05/09/14,ham
1380,22/04/14,rolls/buns
3315,27/12/14,whole milk
4931,23/02/14,soda
4849,14/04/14,shopping bags
2984,07/07/14,whole milk
1262,12/07/14,organic sausage
2561,27/11/14,citrus fruit
2755,02/01/14,beef
1747,07/01/14,frankfurter
1913,31/08/14,pork
3090,03/10/14,yogurt
4369,27/10/14,butter
4872,20/10/14,yogurt
3918,04/05/14,salty snack
1758,21/09/14,rolls/buns
2328,22/01/14,bottled beer
3570,05/06/14,beef
4753,11/10/14,meat
1815,04/12/14,semi-finished bread
4372,11/09/14,whole milk
1287,08/07/14,chicken
4938,05/01/14,meat
4164,08/09/14,pastry
4410,24/05/14,rolls/buns
2609,04/06/14,beverages
2293,31/03/14,other vegetables
4049,06/07/14,frankfurter
2240,02/10/14,pastry
3197,01/03/14,sausage
1223,05/09/14,citrus fruit
2186,12/04/14,tropical fruit
4137,15/12/14,salty snack
3284,25/03/14,whole milk
3190,13/04/14,pastry
3059,15/06/14,salty snack
2441,28/08/14,canned beer
3645,22/08/14,chicken
2246,21/01/14,bottled beer
4431,12/06/14,whole milk
3047,16/08/14,pip fruit
1866,29/08/14,chocolate
3138,13/10/14,citrus fruit
2078,14/05/14,soda
3142,06/05/14,soda
4262,03/06/14,frozen meals
4872,13/02/14,newspapers
1985,18/05/14,sausage
2458,20/11/14,frozen meals
2540,29/01/14,finished products
3194,26/07/14,tropical fruit
3071,18/04/14,whole milk
4181,07/09/14,ice cream
2033,29/11/14,processed cheese
3306,11/12/14,soda
1658,09/08/14,newspapers
3884,12/10/14,beef
1215,30/07/14,grapes
2477,30/09/14,pip fruit
3971,04/02/14,chocolate marshmallow
3644,20/02/14,bottled beer
1550,05/05/14,pork
1625,02/09/14,meat
2472,01/02/14,other vegetables
2337,03/04/14,tropical fruit
4690,02/03/14,chicken
1748,26/08/14,bottled beer
4296,15/12/14,sausage
3529,26/08/14,yogurt
3804,28/04/14,frankfurter
4107,05/10/14,frankfurter
3727,28/07/14,citrus fruit
1492,20/12/14,frankfurter
4952,04/09/14,whipped/sour cream
4641,11/05/14,bottled water
4716,18/05/14,grapes
3857,07/11/14,frankfurter
4599,21/03/14,frankfurter
2906,25/06/14,frankfurter
3552,27/01/14,candy
4572,30/10/14,other vegetables
4345,19/03/14,beef
1908,20/09/14,bottled beer
4744,31/01/14,frankfurter
2064,18/03/14,pork
1726,05/04/14,root vegetables
2383,25/05/14,beef
4245,15/07/14,misc. beverages
1013,20/02/14,whole milk
2676,10/01/14,other vegetables
4155,03/09/14,beef
1365,23/08/14,sausage
4917,30/05/14,frankfurter
4686,27/06/14,whole milk
4842,23/05/14,sausage
3673,11/08/14,other vegetables
4214,03/10/14,sausage
3952,27/07/14,other vegetables
3972,03/04/14,frankfurter
3790,31/07/14,frankfurter
3042,04/04/14,curd
2567,22/07/14,grapes
3830,28/07/14,canned beer
2515,27/01/14,hamburger meat
2545,14/01/14,citrus fruit
1006,09/04/14,whole milk
2590,03/09/14,frozen dessert
1757,30/03/14,yogurt
2352,27/03/14,tropical fruit
1136,28/09/14,tropical fruit
3123,08/07/14,fruit/vegetable juice
3224,06/08/14,hamburger meat
4642,17/12/14,newspapers
2380,05/04/14,specialty chocolate
4029,27/10/14,soda
1103,12/07/14,ice cream
4655,14/11/14,beef
1773,28/10/14,sausage
4645,10/11/14,yogurt
1468,02/10/14,whole milk
4383,02/12/14,ice cream
3279,07/03/14,frankfurter
3025,19/01/14,hamburger meat
2969,13/04/14,frankfurter
1767,02/06/14,frankfurter
2830,21/09/14,sausage
3556,02/04/14,pork
1104,09/05/14,yogurt
1740,21/11/14,ham
1844,18/09/14,other vegetables
2544,09/06/14,sausage
3655,10/05/14,beef
4947,28/01/14,dishes
4002,24/08/14,pork
4951,15/08/14,beef
3309,06/06/14,whole milk
2289,03/07/14,chicken
2120,06/07/14,yogurt
4679,13/06/14,salty snack
3220,15/03/14,pip fruit
2146,30/05/14,sausage
1851,12/02/14,curd
1889,03/08/14,beef
2789,02/11/14,salty snack
2611,29/12/14,frankfurter
1309,23/12/14,dessert
2259,16/06/14,frankfurter
2540,16/12/14,whole milk
3539,13/01/14,photo/film
4149,12/05/14,pip fruit
3847,08/06/14,sausage
4285,13/04/14,root vegetables
1445,13/04/14,frankfurter
2701,03/05/14,ham
1602,29/05/14,pip fruit
1590,01/06/14,citrus fruit
3704,02/08/14,soda
4035,14/07/14,sugar
4861,23/03/14,hamburger meat
3757,08/07/14,whole milk
4743,07/07/14,nuts/prunes
4527,16/03/14,frankfurter
2756,14/05/14,red/blush wine
1432,18/02/14,berries
3089,20/08/14,sausage
4614,25/12/14,salty snack
4255,02/01/14,frankfurter
3426,02/05/14,pork
3343,03/08/14,misc. beverages
3550,18/12/14,ice cream
4785,14/08/14,chocolate
3137,11/09/14,whole milk
4645,13/12/14,other vegetables
1369,05/05/14,spread cheese
3684,06/02/14,whole milk
4423,25/02/14,pip fruit
3561,26/05/14,frankfurter
2625,14/12/14,pork
1218,08/05/14,citrus fruit
2120,07/07/14,bottled beer
2332,14/05/14,citrus fruit
2269,05/01/14,hamburger meat
2607,20/11/14,whipped/sour cream
4866,16/09/14,sausage
2723,27/10/14,citrus fruit
3660,19/05/14,rolls/buns
2407,08/01/14,sliced cheese
3670,04/08/14,butter milk
3743,03/07/14,sausage
3598,13/03/14,other vegetables
3882,18/07/14,beef
1175,02/01/14,hamburger meat
2913,14/12/14,chicken
1087,26/02/14,sausage
2075,06/05/14,sausage
3034,26/12/14,bottled water
4820,28/10/14,pastry
1651,20/08/14,cat food
3625,17/10/14,other vegetables
3487,25/03/14,whole milk
1729,20/03/14,other vegetables
2803,03/07/14,tropical fruit
3692,19/10/14,citrus fruit
1649,29/07/14,pork
4015,17/02/14,canned beer
4427,12/03/14,frankfurter
4021,31/10/14,yogurt
1737,28/08/14,sausage
2320,05/02/14,cream cheese 
4725,31/08/14,other vegetables
1697,22/01/14,sausage
2341,17/04/14,frankfurter
1180,24/08/14,citrus fruit
3226,26/02/14,ham
4288,24/09/14,soda
2181,29/04/14,frankfurter
2517,12/05/14,citrus fruit
2909,18/01/14,frozen fish
4312,02/04/14,whole milk
4965,23/12/14,ham
1224,20/09/14,sausage
3135,21/06/14,shopping bags
1914,28/11/14,cereals
3589,07/09/14,frozen fish
4274,31/03/14,whole milk
3395,17/03/14,soda
4086,15/11/14,pastry
1033,02/03/14,frankfurter
2398,23/07/14,yogurt
3782,16/09/14,domestic eggs
3109,11/09/14,sausage
2028,22/08/14,ham
4963,03/03/14,other vegetables
1043,14/03/14,tropical fruit
4303,24/10/14,whole milk
3282,28/08/14,sausage
3220,13/12/14,soda
3297,30/03/14,tropical fruit
2153,14/12/14,domestic eggs
1065,25/12/14,red/blush wine
1126,02/11/14,rolls/buns
1399,06/02/14,other vegetables
2602,03/01/14,frankfurter
2478,02/09/14,citrus fruit
2645,07/08/14,dessert
3109,14/10/14,tropical fruit
3268,31/01/14,hamburger meat
2556,06/03/14,soda
3139,06/11/14,chicken
2971,12/07/14,rolls/buns
4391,04/06/14,butter
3322,01/08/14,pip fruit
1740,08/07/14,specialty bar
3367,27/02/14,sausage
3616,11/06/14,grapes
3736,16/02/14,semi-finished bread
1795,20/05/14,domestic eggs
2702,08/09/14,pastry
4397,28/08/14,root vegetables
2649,18/02/14,whole milk
4752,04/03/14,meat
2028,26/10/14,canned beer
1128,10/05/14,frankfurter
1199,23/03/14,grapes
4986,08/02/14,candles
3102,09/05/14,other vegetables
2079,04/11/14,tropical fruit
1931,13/03/14,chicken
1176,04/09/14,soda
3562,11/09/14,ham
1962,14/06/14,pork
1782,10/04/14,frozen vegetables
3493,01/12/14,beef
4268,14/10/14,pork
3730,17/04/14,dessert
1144,07/11/14,pork
4637,06/12/14,chicken
1855,26/09/14,hamburger meat
3022,16/02/14,chicken
3960,23/01/14,baking powder
2786,30/08/14,other vegetables
2550,11/06/14,curd
1141,08/04/14,tropical fruit
3226,25/10/14,rolls/buns
3846,25/08/14,meat
1282,06/06/14,soda
3213,19/12/14,photo/film
3910,17/02/14,pet care
2533,21/09/14,other vegetables
3713,17/12/14,citrus fruit
2131,18/02/14,citrus fruit
2878,13/06/14,rolls/buns
2355,26/01/14,canned beer
3847,31/07/14,canned beer
3619,16/12/14,sugar
4980,25/08/14,meat
1185,27/09/14,frankfurter
4049,23/12/14,dishes
2681,04/09/14,pork
1742,20/10/14,frankfurter
4594,01/07/14,other vegetables
3869,24/05/14,newspapers
1191,10/03/14,berries
2466,28/01/14,beef
4857,03/03/14,whole milk
3087,21/02/14,citrus fruit
4730,26/11/14,other vegetables
2120,27/02/14,root vegetables
2452,18/02/14,frankfurter
3499,04/04/14,other vegetables
1731,28/12/14,sausage
1751,27/02/14,yogurt
1991,14/07/14,sausage
4300,28/01/14,hamburger meat
2009,03/06/14,pork
1585,17/09/14,tropical fruit
1604,03/02/14,rolls/buns
3804,27/12/14,tropical fruit
4955,22/03/14,sausage
4826,14/04/14,hamburger meat
2294,04/07/14,pip fruit
2857,28/08/14,beef
4911,20/07/14,other vegetables
4924,31/01/14,sausage
1392,12/09/14,other vegetables
3917,03/04/14,ham
3032,28/12/14,frankfurter
1808,29/11/14,meat
4082,01/07/14,ham
1673,08/04/14,citrus fruit
3246,21/05/14,rolls/buns
1415,05/01/14,sausage
2555,27/12/14,root vegetables
4426,01/12/14,berries
4406,20/01/14,pork
3514,13/12/14,meat
4197,29/09/14,pastry
3206,24/08/14,long life bakery product
3767,30/01/14,meat
3761,01/03/14,meat
3013,07/08/14,sauces
2454,09/11/14,pip fruit
4042,25/01/14,root vegetables
3936,06/08/14,ham
2943,30/06/14,hamburger meat
3163,09/11/14,yogurt
1435,07/12/14,beef
4174,15/07/14,citrus fruit
1929,10/11/14,berries
4462,21/09/14,frankfurter
3840,06/11/14,citrus fruit
2946,09/01/14,onions
4434,31/08/14,beef
2826,04/09/14,frankfurter
1376,29/11/14,pip fruit
1896,25/07/14,brown bread
4952,02/10/14,meat
4117,24/04/14,citrus fruit
1385,27/02/14,beef
4448,21/02/14,other vegetables
4622,12/06/14,chicken
4018,27/09/14,sausage
3757,18/12/14,tropical fruit
1816,09/01/14,soda
3189,08/02/14,citrus fruit
4581,05/08/14,coffee
3416,13/07/14,chicken
2910,01/03/14,sugar
2720,26/06/14,turkey
2351,01/01/14,cleaner
3348,18/11/14,herbs
2703,29/09/14,citrus fruit
2612,04/06/14,citrus fruit
3299,06/09/14,beef
3722,20/02/14,sausage
2289,17/08/14,soda
4656,05/07/14,liquor
3485,21/05/14,pork
4114,07/08/14,chicken
1586,02/05/14,pip fruit
2815,30/10/14,beef
4239,08/12/14,frankfurter
1494,13/02/14,bottled water
1747,17/12/14,canned beer
2218,25/09/14,pip fruit
4959,20/10/14,pip fruit
2453,07/05/14,sausage
4502,27/07/14,hamburger meat
1504,12/01/14,sausage
4494,24/04/14,beef
3610,18/03/14,other vegetables
3617,16/04/14,pastry
1279,25/08/14,chicken
2387,11/03/14,herbs
2912,24/08/14,beef
3008,09/07/14,butter
2739,11/07/14,root vegetables
2038,28/10/14,beef
3090,22/11/14,whipped/sour cream
3142,05/05/14,butter
2962,07/06/14,root vegetables
4067,29/04/14,tropical fruit
1307,15/12/14,hamburger meat
4917,21/04/14,pork
2157,26/06/14,beef
3876,25/08/14,grapes
1917,25/02/14,frankfurter
4750,11/04/14,pork
1820,24/02/14,meat
2226,01/01/14,sausage
2801,23/01/14,root vegetables
3569,06/11/14,sausage
2950,18/11/14,canned beer
1382,08/05/14,citrus fruit
1856,23/10/14,frankfurter
3059,05/03/14,sausage
1686,05/05/14,pork
2065,01/03/14,sausage
1566,24/01/14,citrus fruit
1197,03/05/14,whole milk
4557,11/01/14,tropical fruit
2495,24/02/14,other vegetables
3739,20/10/14,rolls/buns
