,Year,Quarter,Month,DayofMonth,DayOfWeek,FlightDate,Reporting_Airline,DOT_ID_Reporting_Airline,IATA_CODE_Reporting_Airline,Tail_Number,Flight_Number_Reporting_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCityName,DestState,DestStateFips,DestStateName,DestWac,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Flights,Distance,DistanceGroup,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,FirstDepTime,TotalAddGTime,LongestAddGTime,DivAirportLandings,DivReachedDest,DivActualElapsedTime,DivArrDelay,DivDistance,Div1Airport,Div1AirportID,Div1AirportSeqID,Div1WheelsOn,Div1TotalGTime,Div1LongestGTime,Div1WheelsOff,Div1TailNum,Div2Airport,Div2AirportID,Div2AirportSeqID,Div2WheelsOn,Div2TotalGTime,Div2LongestGTime,Div2WheelsOff,Div2TailNum,Div3Airport,Div3AirportID,Div3AirportSeqID,Div3WheelsOn,Div3TotalGTime,Div3LongestGTime,Div3WheelsOff,Div3TailNum,Div4Airport,Div4AirportID,Div4AirportSeqID,Div4WheelsOn,Div4TotalGTime,Div4LongestGTime,Div4WheelsOff,Div4TailNum,Div5Airport,Div5AirportID,Div5AirportSeqID,Div5WheelsOn,Div5TotalGTime,Div5LongestGTime,Div5WheelsOff,Div5TailNum
1427594,2002,3,7,30,2,2002-07-30,UA,19977,UA,N566UA,755,11066,1106601,31066,CMH,"Columbus, OH",OH,39.0,Ohio,44,13930,1393001,30977,ORD,"Chicago, IL",IL,17.0,Illinois,41,1020,1019.0,-1.0,0.0,0.0,-1.0,1000-1059,10.0,1029.0,1016.0,10.0,1042,1026.0,-16.0,0.0,0.0,-2.0,1000-1059,0.0,,0.0,82.0,67.0,47.0,1.0,296.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41151,2019,2,6,27,4,2019-06-27,UA,19977,UA,N473UA,1253,12266,1226603,31453,IAH,"Houston, TX",TX,48.0,Texas,74,10721,1072102,30721,BOS,"Boston, MA",MA,25.0,Massachusetts,13,740,731.0,-9.0,0.0,0.0,-1.0,0700-0759,15.0,746.0,1209.0,8.0,1232,1217.0,-15.0,0.0,0.0,-1.0,1200-1259,0.0,,0.0,232.0,226.0,203.0,1.0,1597.0,7,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1550302,2004,3,9,9,4,2004-09-09,WN,19393,WN,N740,1884,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4.0,Arizona,81,12889,1288902,32211,LAS,"Las Vegas, NV",NV,32.0,Nevada,85,1400,1505.0,65.0,65.0,1.0,4.0,1400-1459,20.0,1525.0,1610.0,48.0,1455,1658.0,123.0,123.0,1.0,8.0,1400-1459,0.0,,0.0,55.0,113.0,45.0,1.0,256.0,2,0.0,65.0,58.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1434665,2001,2,6,20,3,2001-06-20,CO,19704,CO,N11612,1847,11618,1161801,31703,EWR,"Newark, NJ",NJ,34.0,New Jersey,21,14869,1486902,34614,SLC,"Salt Lake City, UT",UT,49.0,Utah,87,755,753.0,-2.0,0.0,0.0,-1.0,0700-0759,30.0,823.0,1106.0,6.0,1058,1112.0,14.0,14.0,0.0,0.0,1000-1059,0.0,,0.0,303.0,319.0,283.0,1.0,1968.0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887258,1995,1,1,6,5,1995-01-06,NW,19386,NW,N802EA,231,11278,1127801,30852,DCA,"Washington, DC",VA,51.0,Virginia,38,11433,1143301,31295,DTW,"Detroit, MI",MI,26.0,Michigan,43,1925,1925.0,0.0,0.0,0.0,0.0,1900-1959,17.0,1942.0,2125.0,22.0,2109,2147.0,38.0,38.0,1.0,2.0,2100-2159,0.0,,0.0,104.0,142.0,103.0,1.0,405.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926247,1988,3,8,8,1,1988-08-08,DL,19790,DL,,1853,14869,1486901,34614,SLC,"Salt Lake City, UT",UT,49.0,Utah,87,14831,1483101,32457,SJC,"San Jose, CA",CA,6.0,California,91,1450,1451.0,1.0,1.0,0.0,0.0,1400-1459,,,,,1540,1539.0,-1.0,0.0,0.0,-1.0,1500-1559,0.0,,0.0,110.0,108.0,,1.0,585.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781944,1988,2,4,30,6,1988-04-30,EA,19707,EA,,795,12339,1233901,32337,IND,"Indianapolis, IN",IN,18.0,Indiana,42,13198,1319801,33198,MCI,"Kansas City, MO",MO,29.0,Missouri,64,1749,1749.0,0.0,0.0,0.0,0.0,1700-1759,,,,,1910,1903.0,-7.0,0.0,0.0,-1.0,1900-1959,0.0,,0.0,81.0,74.0,,1.0,451.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509663,2016,4,11,2,3,2016-11-02,DL,19790,DL,N333NB,330,13930,1393004,30977,ORD,"Chicago, IL",IL,17.0,Illinois,41,10397,1039705,30397,ATL,"Atlanta, GA",GA,13.0,Georgia,34,1535,1548.0,13.0,13.0,0.0,0.0,1500-1559,32.0,1620.0,1844.0,7.0,1838,1851.0,13.0,13.0,0.0,0.0,1800-1859,0.0,,0.0,123.0,123.0,84.0,1.0,606.0,3,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301299,2012,1,1,8,7,2012-01-08,OO,20304,OO,N930SW,5537,11292,1129202,30325,DEN,"Denver, CO",CO,8.0,Colorado,82,11638,1163803,31638,FAT,"Fresno, CA",CA,6.0,California,91,2142,2136.0,-6.0,0.0,0.0,-1.0,2100-2159,11.0,2147.0,2230.0,7.0,2307,2237.0,-30.0,0.0,0.0,-2.0,2300-2359,0.0,,0.0,145.0,121.0,103.0,1.0,844.0,4,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1832450,2019,2,4,26,5,2019-04-26,OO,20304,OO,N971SW,5368,14771,1477104,32457,SFO,"San Francisco, CA",CA,6.0,California,91,11603,1160302,31603,EUG,"Eugene, OR",OR,41.0,Oregon,92,901,854.0,-7.0,0.0,0.0,-1.0,0900-0959,40.0,934.0,1044.0,6.0,1047,1050.0,3.0,3.0,0.0,0.0,1000-1059,0.0,,0.0,106.0,116.0,70.0,1.0,451.0,2,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1440030,2019,1,1,14,1,2019-01-14,OH,20397,OH,N202PS,5053,11267,1126702,31267,DAY,"Dayton, OH",OH,39.0,Ohio,44,11278,1127805,30852,DCA,"Washington, DC",VA,51.0,Virginia,38,1725,1713.0,-12.0,0.0,0.0,-1.0,1700-1759,8.0,1721.0,1832.0,10.0,1849,1842.0,-7.0,0.0,0.0,-1.0,1800-1859,0.0,,0.0,84.0,89.0,71.0,1.0,391.0,2,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571874,1999,3,7,31,6,1999-07-31,AA,19805,AA,N216AA,1133,13930,1393001,30977,ORD,"Chicago, IL",IL,17.0,Illinois,41,15016,1501601,31123,STL,"St. Louis, MO",MO,29.0,Missouri,64,1200,1159.0,-1.0,0.0,0.0,-1.0,1200-1259,21.0,1220.0,1306.0,5.0,1307,1311.0,4.0,4.0,0.0,0.0,1300-1359,0.0,,0.0,67.0,72.0,46.0,1.0,258.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118932,2008,4,12,9,2,2008-12-09,DL,19790,DL,N684DA,1038,14679,1467902,33570,SAN,"San Diego, CA",CA,6.0,California,91,10397,1039703,30397,ATL,"Atlanta, GA",GA,13.0,Georgia,34,630,626.0,-4.0,0.0,0.0,-1.0,0600-0659,21.0,647.0,1320.0,9.0,1343,1329.0,-14.0,0.0,0.0,-1.0,1300-1359,0.0,,0.0,253.0,243.0,213.0,1.0,1891.0,8,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008949,2000,4,10,8,7,2000-10-08,WN,19393,WN,N770,382,10821,1082102,30852,BWI,"Baltimore, MD",MD,24.0,Maryland,35,12339,1233902,32337,IND,"Indianapolis, IN",IN,18.0,Indiana,42,920,920.0,0.0,0.0,0.0,0.0,0900-0959,7.0,927.0,957.0,3.0,1005,1000.0,-5.0,0.0,0.0,-1.0,1000-1059,0.0,,0.0,105.0,100.0,90.0,1.0,515.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911352,2002,2,6,27,4,2002-06-27,MQ,20398,MQ,N241MQ,3583,11298,1129802,30194,DFW,"Dallas/Fort Worth, TX",TX,48.0,Texas,74,15411,1541101,35411,TYR,"Tyler, TX",TX,48.0,Texas,74,2052,2100.0,8.0,8.0,0.0,0.0,2000-2059,11.0,2111.0,2140.0,4.0,2138,2144.0,6.0,6.0,0.0,0.0,2100-2159,0.0,,0.0,46.0,44.0,29.0,1.0,103.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411014,1990,2,4,5,4,1990-04-05,AA,19805,AA,,848,13930,1393001,30977,ORD,"Chicago, IL",IL,17.0,Illinois,41,10721,1072101,30721,BOS,"Boston, MA",MA,25.0,Massachusetts,13,1835,1836.0,1.0,1.0,0.0,0.0,1800-1859,,,,,2200,2126.0,-34.0,0.0,0.0,-2.0,2200-2259,0.0,,0.0,145.0,110.0,,1.0,867.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842337,1993,1,2,22,1,1993-02-22,US,20355,US,,724,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4.0,Arizona,81,11057,1105702,31057,CLT,"Charlotte, NC",NC,37.0,North Carolina,36,720,725.0,5.0,5.0,0.0,0.0,0700-0759,,,,,1300,1251.0,-9.0,0.0,0.0,-1.0,1300-1359,0.0,,0.0,220.0,206.0,,1.0,1774.0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236604,1997,3,7,25,5,1997-07-25,UA,19977,UA,N558UA,1075,13930,1393001,30977,ORD,"Chicago, IL",IL,17.0,Illinois,41,14843,1484302,34819,SJU,"San Juan, PR",PR,72.0,Puerto Rico,3,739,739.0,0.0,0.0,0.0,0.0,0700-0759,16.0,755.0,1310.0,4.0,1314,1314.0,0.0,0.0,0.0,0.0,1300-1359,0.0,,0.0,275.0,275.0,255.0,1.0,2072.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311200,1988,2,4,26,2,1988-04-26,DL,19790,DL,,1043,14122,1412201,30198,PIT,"Pittsburgh, PA",PA,42.0,Pennsylvania,23,11193,1119301,33105,CVG,"Cincinnati, OH",KY,21.0,Kentucky,52,1050,1050.0,0.0,0.0,0.0,0.0,1000-1059,,,,,1148,1142.0,-6.0,0.0,0.0,-1.0,1100-1159,0.0,,0.0,58.0,52.0,,1.0,256.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1242563,1991,1,2,18,1,1991-02-18,UA,19977,UA,,494,14747,1474702,30559,SEA,"Seattle, WA",WA,53.0,Washington,93,11292,1129201,30325,DEN,"Denver, CO",CO,8.0,Colorado,82,1119,1116.0,-3.0,0.0,0.0,-1.0,1100-1159,,,,,1443,1453.0,10.0,10.0,0.0,0.0,1400-1459,0.0,,0.0,144.0,157.0,,1.0,1019.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1931076,2016,4,10,4,2,2016-10-04,DL,19790,DL,N926AT,2527,14747,1474703,30559,SEA,"Seattle, WA",WA,53.0,Washington,93,12892,1289204,32575,LAX,"Los Angeles, CA",CA,6.0,California,91,1821,1819.0,-2.0,0.0,0.0,-1.0,1800-1859,20.0,1839.0,2042.0,7.0,2105,2049.0,-16.0,0.0,0.0,-2.0,2100-2159,0.0,,0.0,164.0,150.0,123.0,1.0,954.0,4,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023403,1994,4,11,7,1,1994-11-07,US,20355,US,,2330,15304,1530401,33195,TPA,"Tampa, FL",FL,12.0,Florida,33,11057,1105702,31057,CLT,"Charlotte, NC",NC,37.0,North Carolina,36,1555,1618.0,23.0,23.0,1.0,1.0,1500-1559,,,,,1730,1757.0,27.0,27.0,1.0,1.0,1700-1759,0.0,,0.0,95.0,99.0,,1.0,508.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927658,2012,3,8,1,3,2012-08-01,UA,19977,UA,N852UA,538,11884,1188402,31884,GEG,"Spokane, WA",WA,53.0,Washington,93,11292,1129202,30325,DEN,"Denver, CO",CO,8.0,Colorado,82,1323,1322.0,-1.0,0.0,0.0,-1.0,1300-1359,10.0,1332.0,1639.0,5.0,1635,1644.0,9.0,9.0,0.0,0.0,1600-1659,0.0,,0.0,132.0,142.0,127.0,1.0,836.0,4,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160171,2014,2,5,14,3,2014-05-14,WN,19393,WN,N345SA,603,13342,1334205,33342,MKE,"Milwaukee, WI",WI,55.0,Wisconsin,45,15016,1501603,31123,STL,"St. Louis, MO",MO,29.0,Missouri,64,1920,2303.0,223.0,223.0,1.0,12.0,1900-1959,13.0,2316.0,17.0,5.0,2035,22.0,227.0,227.0,1.0,12.0,2000-2059,0.0,,0.0,75.0,79.0,61.0,1.0,317.0,2,83.0,0.0,4.0,0.0,140.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141462,1995,2,6,8,4,1995-06-08,NW,19386,NW,N313RC,397,12339,1233902,32337,IND,"Indianapolis, IN",IN,18.0,Indiana,42,13487,1348701,31650,MSP,"Minneapolis, MN",MN,27.0,Minnesota,63,1700,1657.0,-3.0,0.0,0.0,-1.0,1700-1759,10.0,1707.0,1823.0,9.0,1841,1832.0,-9.0,0.0,0.0,-1.0,1800-1859,0.0,,0.0,101.0,95.0,76.0,1.0,503.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316513,2008,3,9,8,1,2008-09-08,US,20355,US,N941UW,1089,11057,1105702,31057,CLT,"Charlotte, NC",NC,37.0,North Carolina,36,15304,1530401,33195,TPA,"Tampa, FL",FL,12.0,Florida,33,1955,1950.0,-5.0,0.0,0.0,-1.0,1900-1959,37.0,2027.0,2140.0,3.0,2132,2143.0,11.0,11.0,0.0,0.0,2100-2159,0.0,,0.0,97.0,113.0,73.0,1.0,508.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792660,2001,1,3,16,5,2001-03-16,MQ,20398,MQ,-N77AM,5261,13204,1320401,31454,MCO,"Orlando, FL",FL,12.0,Florida,33,11624,1162401,31624,EYW,"Key West, FL",FL,12.0,Florida,33,630,816.0,106.0,106.0,1.0,7.0,0600-0659,18.0,834.0,946.0,2.0,753,948.0,115.0,115.0,1.0,7.0,0700-0759,0.0,,0.0,83.0,92.0,72.0,1.0,268.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986199,2009,1,1,20,2,2009-01-20,OH,20417,OH,N588SW,6444,11278,1127801,30852,DCA,"Washington, DC",VA,51.0,Virginia,38,12478,1247801,31703,JFK,"New York, NY",NY,36.0,New York,22,835,833.0,-2.0,0.0,0.0,-1.0,0800-0859,13.0,846.0,927.0,18.0,958,945.0,-13.0,0.0,0.0,-1.0,0900-0959,0.0,,0.0,83.0,72.0,41.0,1.0,213.0,1,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1828610,1997,4,12,9,2,1997-12-09,TW,20211,TW,N715TW,66,12892,1289201,32575,LAX,"Los Angeles, CA",CA,6.0,California,91,15016,1501601,31123,STL,"St. Louis, MO",MO,29.0,Missouri,64,915,912.0,-3.0,0.0,0.0,-1.0,0900-0959,18.0,930.0,1442.0,3.0,1437,1445.0,8.0,8.0,0.0,0.0,1400-1459,0.0,,0.0,202.0,213.0,192.0,1.0,1592.0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462185,1994,2,5,17,2,1994-05-17,US,20355,US,,132,12953,1295301,31703,LGA,"New York, NY",NY,36.0,New York,22,14492,1449201,34492,RDU,"Raleigh/Durham, NC",NC,37.0,North Carolina,36,730,734.0,4.0,4.0,0.0,0.0,0700-0759,,,,,904,858.0,-6.0,0.0,0.0,-1.0,0900-0959,0.0,,0.0,94.0,84.0,,1.0,431.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54324,2013,1,1,28,1,2013-01-28,EV,20366,EV,N849AS,5533,10980,1098002,30980,CHA,"Chattanooga, TN",TN,47.0,Tennessee,54,10397,1039705,30397,ATL,"Atlanta, GA",GA,13.0,Georgia,34,1155,1148.0,-7.0,0.0,0.0,-1.0,1100-1159,9.0,1157.0,1227.0,9.0,1249,1236.0,-13.0,0.0,0.0,-1.0,1200-1259,0.0,,0.0,54.0,48.0,30.0,1.0,106.0,1,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1676582,2005,2,6,25,6,2005-06-25,B6,20409,B6,N587JB,4,12478,1247801,31703,JFK,"New York, NY",NY,36.0,New York,22,10792,1079202,30792,BUF,"Buffalo, NY",NY,36.0,New York,22,930,928.0,-2.0,0.0,0.0,-1.0,0900-0959,18.0,946.0,1035.0,3.0,1045,1038.0,-7.0,0.0,0.0,-1.0,1000-1059,0.0,,0.0,75.0,70.0,49.0,1.0,301.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1308783,2010,3,8,2,1,2010-08-02,XE,20374,XE,N14945,3005,12266,1226602,31453,IAH,"Houston, TX",TX,48.0,Texas,74,11140,1114001,31140,CRP,"Corpus Christi, TX",TX,48.0,Texas,74,1730,1730.0,0.0,0.0,0.0,0.0,1700-1759,8.0,1738.0,1816.0,4.0,1828,1820.0,-8.0,0.0,0.0,-1.0,1800-1859,0.0,,0.0,58.0,50.0,38.0,1.0,201.0,1,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533307,1992,4,12,18,5,1992-12-18,UA,19977,UA,,679,11292,1129201,30325,DEN,"Denver, CO",CO,8.0,Colorado,82,14679,1467902,33570,SAN,"San Diego, CA",CA,6.0,California,91,840,839.0,-1.0,0.0,0.0,-1.0,0800-0859,,,,,1006,1014.0,8.0,8.0,0.0,0.0,1000-1059,0.0,,0.0,146.0,155.0,,1.0,840.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1667821,1999,4,12,9,4,1999-12-09,AS,19930,AS,N741AS,122,10245,1024501,30245,AKN,"King Salmon, AK",AK,2.0,Alaska,1,11336,1133601,31336,DLG,"Dillingham, AK",AK,2.0,Alaska,1,1753,1823.0,30.0,30.0,1.0,2.0,1700-1759,4.0,1827.0,1849.0,2.0,1822,1851.0,29.0,29.0,1.0,1.0,1800-1859,0.0,,0.0,29.0,28.0,22.0,1.0,71.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824145,2001,2,4,4,3,2001-04-04,DL,19790,DL,-N940D,603,11995,1199501,31995,GSO,"Greensboro/High Point, NC",NC,37.0,North Carolina,36,10397,1039702,30397,ATL,"Atlanta, GA",GA,13.0,Georgia,34,1030,1037.0,7.0,7.0,0.0,0.0,1000-1059,23.0,1100.0,1153.0,9.0,1155,1202.0,7.0,7.0,0.0,0.0,1100-1159,0.0,,0.0,85.0,85.0,53.0,1.0,306.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559990,2001,3,8,2,4,2001-08-02,DL,19790,DL,-N674D,2092,11193,1119301,33105,CVG,"Cincinnati, OH",KY,21.0,Kentucky,52,10721,1072101,30721,BOS,"Boston, MA",MA,25.0,Massachusetts,13,2240,,,,,,2200-2259,,,,,46,,,,,,0001-0559,1.0,,0.0,126.0,,,1.0,752.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705132,2001,1,3,20,2,2001-03-20,WN,19393,WN,N654@@,197,14831,1483101,32457,SJC,"San Jose, CA",CA,6.0,California,91,10800,1080001,32575,BUR,"Burbank, CA",CA,6.0,California,91,1220,1220.0,0.0,0.0,0.0,0.0,1200-1259,10.0,1230.0,1315.0,2.0,1320,1317.0,-3.0,0.0,0.0,-1.0,1300-1359,0.0,,0.0,60.0,57.0,45.0,1.0,297.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163682,2018,4,11,25,7,2018-11-25,DL,19790,DL,N315NB,1611,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27.0,Minnesota,63,12264,1226402,30852,IAD,"Washington, DC",VA,51.0,Virginia,38,845,843.0,-2.0,0.0,0.0,-1.0,0800-0859,9.0,852.0,1136.0,8.0,1207,1144.0,-23.0,0.0,0.0,-2.0,1200-1259,0.0,,0.0,142.0,121.0,104.0,1.0,908.0,4,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1797924,2000,1,3,22,3,2000-03-22,NW,19386,NW,N8938E,926,13244,1324401,33244,MEM,"Memphis, TN",TN,47.0,Tennessee,54,10599,1059902,30599,BHM,"Birmingham, AL",AL,1.0,Alabama,51,910,911.0,1.0,1.0,0.0,0.0,0900-0959,16.0,927.0,1002.0,3.0,1005,1005.0,0.0,0.0,0.0,0.0,1000-1059,0.0,,0.0,55.0,54.0,35.0,1.0,211.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853102,2007,3,9,22,6,2007-09-22,UA,19977,UA,N331UA,776,13930,1393001,30977,ORD,"Chicago, IL",IL,17.0,Illinois,41,11193,1119301,33105,CVG,"Cincinnati, OH",KY,21.0,Kentucky,52,1315,1314.0,-1.0,0.0,0.0,-1.0,1300-1359,16.0,1330.0,1519.0,6.0,1529,1525.0,-4.0,0.0,0.0,-1.0,1500-1559,0.0,,0.0,74.0,71.0,49.0,1.0,264.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754549,2016,1,2,7,7,2016-02-07,NK,20416,NK,N503NK,371,11697,1169704,32467,FLL,"Fort Lauderdale, FL",FL,12.0,Florida,33,10732,1073203,30732,BQN,"Aguadilla, PR",PR,72.0,Puerto Rico,3,2359,4.0,5.0,5.0,0.0,0.0,2300-2359,11.0,15.0,306.0,18.0,319,324.0,5.0,5.0,0.0,0.0,0001-0559,0.0,,0.0,140.0,140.0,111.0,1.0,982.0,4,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1529634,1999,2,5,31,1,1999-05-31,DL,19790,DL,N998DL,608,10397,1039702,30397,ATL,"Atlanta, GA",GA,13.0,Georgia,34,15016,1501601,31123,STL,"St. Louis, MO",MO,29.0,Missouri,64,830,827.0,-3.0,0.0,0.0,-1.0,0800-0859,20.0,847.0,902.0,7.0,918,909.0,-9.0,0.0,0.0,-1.0,0900-0959,0.0,,0.0,108.0,102.0,75.0,1.0,484.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534940,2015,4,11,11,3,2015-11-11,UA,19977,UA,N75428,1927,11618,1161802,31703,EWR,"Newark, NJ",NJ,34.0,New Jersey,21,13495,1349503,33495,MSY,"New Orleans, LA",LA,22.0,Louisiana,72,2122,2119.0,-3.0,0.0,0.0,-1.0,2100-2159,22.0,2141.0,2326.0,4.0,2343,2330.0,-13.0,0.0,0.0,-1.0,2300-2359,0.0,,0.0,201.0,191.0,165.0,1.0,1167.0,5,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937386,2001,4,11,13,2,2001-11-13,NW,19386,NW,N89155,1498,10693,1069301,30693,BNA,"Nashville, TN",TN,47.0,Tennessee,54,11433,1143301,31295,DTW,"Detroit, MI",MI,26.0,Michigan,43,1010,1010.0,0.0,0.0,0.0,0.0,1000-1059,9.0,1019.0,1234.0,6.0,1244,1240.0,-4.0,0.0,0.0,-1.0,1200-1259,0.0,,0.0,94.0,90.0,75.0,1.0,457.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107379,1996,4,12,17,2,1996-12-17,WN,19393,WN,N633,865,13796,1379601,32457,OAK,"Oakland, CA",CA,6.0,California,91,14747,1474702,30559,SEA,"Seattle, WA",WA,53.0,Washington,93,2100,2100.0,0.0,0.0,0.0,0.0,2100-2159,8.0,2108.0,2246.0,2.0,2250,2248.0,-2.0,0.0,0.0,-1.0,2200-2259,0.0,,0.0,110.0,108.0,98.0,1.0,671.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836794,2015,4,10,2,5,2015-10-02,DL,19790,DL,N690DL,1446,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4.0,Arizona,81,10397,1039705,30397,ATL,"Atlanta, GA",GA,13.0,Georgia,34,720,721.0,1.0,1.0,0.0,0.0,0700-0759,21.0,742.0,1346.0,15.0,1356,1401.0,5.0,5.0,0.0,0.0,1300-1359,0.0,,0.0,216.0,220.0,184.0,1.0,1587.0,7,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394235,1998,4,11,1,7,1998-11-01,CO,19704,CO,N68041,75,12892,1289201,32575,LAX,"Los Angeles, CA",CA,6.0,California,91,12173,1217301,32134,HNL,"Honolulu, HI",HI,15.0,Hawaii,2,1000,1001.0,1.0,1.0,0.0,0.0,1000-1059,17.0,1018.0,1306.0,5.0,1350,1311.0,-39.0,0.0,0.0,-2.0,1300-1359,0.0,,0.0,350.0,310.0,288.0,1.0,2556.0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
